Linguistic,Logical-Mathematical,Spatial,Bodily-Kinesthetic,Musical,Interpersonal,Intrapersonal,Naturalistic,Programming,Data_Analysis,Creativity,Mechanical_Skills,Building_Skills,Communication,Empathy,Writing,Marketing,Design_Skills,Recommended_Career_1,Recommended_Career_2,Recommended_Career_3
68,89,65,38,84,45,78,72,1,0,1,1,0,1,0,0,0,1,Mechanical Engineer,Software Developer,Digital Marketer
25,26,71,61,79,58,100,83,0,1,1,0,1,1,1,0,0,0,Graphic Designer,Software Developer,Lawyer
36,53,29,79,29,49,95,36,1,0,1,0,0,1,1,0,0,0,Mechanical Engineer,Digital Marketer,Software Developer
43,86,40,70,23,88,78,51,0,1,1,0,1,1,0,0,1,1,Doctor,UX/UI Designer,Mechanical Engineer
45,90,49,54,99,24,75,35,1,1,0,1,1,1,1,0,0,0,Digital Marketer,Civil Engineer,Financial Analyst
25,66,85,100,34,98,27,77,0,0,1,1,1,1,0,1,1,0,Psychologist,Graphic Designer,Content Writer
56,30,53,60,75,47,77,85,1,0,1,1,0,1,1,1,1,1,Civil Engineer,UX/UI Designer,Architect
22,31,78,89,43,20,80,46,1,1,1,0,0,1,1,1,1,1,Psychologist,UX/UI Designer,Doctor
27,90,77,75,72,70,72,66,0,1,0,0,1,1,1,0,1,1,Data Scientist,Graphic Designer,Digital Marketer
35,100,32,22,56,77,52,55,0,1,0,1,0,1,1,0,0,0,Architect,Mechanical Engineer,Psychologist
99,53,25,70,42,55,64,92,1,0,1,1,1,1,0,1,0,1,Marketing Manager,Financial Analyst,Teacher
37,96,86,93,94,23,38,50,0,1,0,0,1,0,0,1,0,0,UX/UI Designer,Marketing Manager,Teacher
64,38,74,74,48,86,61,49,0,0,0,1,1,1,1,1,0,0,Civil Engineer,Content Writer,Financial Analyst
68,98,89,41,35,36,90,37,0,0,1,1,0,0,1,1,1,1,Doctor,Mechanical Engineer,Teacher
80,40,59,28,70,64,50,23,0,0,1,0,1,1,0,0,1,1,Doctor,UX/UI Designer,Architect
73,58,75,42,40,23,60,59,1,0,0,1,0,1,0,1,0,0,Doctor,Graphic Designer,Digital Marketer
76,70,60,63,66,92,90,31,0,1,0,1,1,0,0,0,1,1,Graphic Designer,Data Scientist,Digital Marketer
59,54,81,98,83,60,58,48,0,1,1,0,0,0,0,0,1,1,Graphic Designer,Doctor,Marketing Manager
23,80,71,27,90,57,44,48,0,0,1,1,0,1,1,0,1,1,Graphic Designer,Doctor,Teacher
86,84,31,35,42,46,90,87,0,1,1,1,1,1,1,1,1,1,Graphic Designer,Architect,Data Scientist
81,82,41,50,83,76,46,28,1,1,0,1,0,0,1,0,1,0,Marketing Manager,Graphic Designer,Financial Analyst
70,59,38,68,60,83,58,46,1,1,1,1,1,0,0,1,1,1,Digital Marketer,Teacher,Graphic Designer
74,54,44,21,89,36,83,57,0,1,1,1,1,1,1,1,0,0,Marketing Manager,Software Developer,Doctor
92,37,75,97,78,47,73,21,1,1,0,1,1,1,0,0,1,0,Doctor,Financial Analyst,Teacher
70,63,86,77,35,93,91,36,0,1,1,0,1,0,0,0,1,1,Digital Marketer,Software Developer,Doctor
48,81,30,25,96,81,73,72,1,1,0,1,1,1,0,0,1,0,Financial Analyst,Doctor,Architect
62,29,32,87,41,66,58,27,1,1,0,1,1,0,0,1,1,0,Lawyer,Data Scientist,Graphic Designer
95,66,81,47,78,22,62,91,0,0,1,1,1,1,1,1,0,1,Mechanical Engineer,Lawyer,Financial Analyst
29,49,49,30,27,91,95,42,1,0,0,1,0,1,0,1,0,1,Data Scientist,Teacher,Financial Analyst
38,86,38,39,82,62,95,59,1,0,0,1,1,1,0,0,1,0,Mechanical Engineer,Software Developer,Marketing Manager
69,89,63,93,88,32,43,23,1,1,0,0,1,1,0,0,0,0,Graphic Designer,Lawyer,Mechanical Engineer
54,68,49,68,25,55,43,94,1,1,0,0,0,1,1,0,1,0,Graphic Designer,Lawyer,Software Developer
22,53,55,85,21,34,29,85,1,1,1,0,1,1,1,0,1,0,Graphic Designer,Doctor,Marketing Manager
100,50,73,61,82,57,86,68,1,1,1,1,1,0,1,1,1,1,Psychologist,Marketing Manager,Doctor
71,87,43,36,90,76,74,37,1,1,1,0,0,1,0,0,0,1,Civil Engineer,Marketing Manager,Data Scientist
61,30,38,93,73,66,26,41,1,1,1,1,0,0,1,1,0,1,Digital Marketer,Mechanical Engineer,Architect
55,96,54,58,54,85,48,61,0,0,1,1,0,1,1,1,0,1,Civil Engineer,Marketing Manager,Mechanical Engineer
44,49,42,62,26,99,39,31,0,0,0,1,0,1,0,0,1,0,Teacher,Architect,Civil Engineer
24,79,100,33,22,97,31,98,0,1,1,1,0,1,0,0,0,0,Graphic Designer,Psychologist,Digital Marketer
99,74,60,57,64,66,36,100,0,0,0,0,0,1,1,1,1,0,Doctor,Digital Marketer,Software Developer
90,81,91,67,70,100,35,89,0,1,1,0,0,1,0,1,0,0,UX/UI Designer,Data Scientist,Lawyer
36,40,55,42,46,89,80,80,1,0,1,1,1,0,0,1,1,0,Financial Analyst,Content Writer,Doctor
71,62,39,28,40,67,72,72,1,1,1,1,0,0,0,1,0,0,Psychologist,Graphic Designer,Data Scientist
32,59,98,20,47,91,45,92,1,0,0,1,1,0,0,1,1,0,Digital Marketer,Civil Engineer,Software Developer
66,29,73,70,38,20,72,58,0,0,1,1,0,0,0,0,1,1,Psychologist,Mechanical Engineer,Doctor
78,46,72,86,90,64,80,62,0,1,0,1,1,1,0,0,1,1,Doctor,UX/UI Designer,Content Writer
72,32,70,21,58,98,27,43,0,0,0,0,0,1,0,1,1,1,Graphic Designer,Civil Engineer,Data Scientist
71,87,35,38,47,84,89,25,0,1,0,0,0,1,0,1,0,1,Lawyer,Teacher,Software Developer
94,21,32,45,45,83,85,20,0,1,0,1,0,1,1,0,1,0,Doctor,Marketing Manager,Financial Analyst
82,51,43,81,98,94,29,94,1,1,1,0,0,0,0,1,0,1,UX/UI Designer,Financial Analyst,Digital Marketer
67,29,96,69,44,37,62,59,1,1,1,1,1,1,1,0,0,1,Psychologist,Mechanical Engineer,Teacher
41,39,50,23,52,30,37,88,0,0,0,1,1,0,0,0,0,0,Architect,Marketing Manager,Psychologist
68,63,31,28,87,88,27,31,1,1,0,0,1,0,0,1,1,1,Doctor,Digital Marketer,Teacher
24,97,71,37,74,73,21,92,1,1,0,1,0,1,1,0,1,0,Teacher,Content Writer,Data Scientist
43,92,47,41,25,88,72,100,0,0,0,1,0,1,1,1,0,1,Data Scientist,Civil Engineer,Software Developer
91,34,50,65,69,28,47,34,0,0,0,0,1,0,1,0,1,0,Psychologist,Mechanical Engineer,Civil Engineer
73,97,42,72,55,56,78,42,1,1,1,1,0,0,1,1,0,0,Doctor,Civil Engineer,Teacher
94,94,44,34,87,67,45,37,1,0,1,0,0,1,1,0,1,0,Architect,Mechanical Engineer,Data Scientist
50,93,99,22,66,90,21,29,1,1,1,1,1,0,0,1,0,0,Marketing Manager,UX/UI Designer,Software Developer
40,35,80,81,64,99,41,24,1,1,0,0,0,1,0,0,1,1,Software Developer,Doctor,Marketing Manager
68,53,44,63,98,77,68,36,0,0,1,1,1,1,0,1,0,1,Marketing Manager,Mechanical Engineer,Graphic Designer
49,66,96,96,27,58,59,23,0,1,1,0,1,1,0,1,0,0,UX/UI Designer,Content Writer,Doctor
37,75,33,66,22,66,73,59,1,1,0,0,1,1,0,1,0,1,Content Writer,Teacher,Mechanical Engineer
79,72,84,62,49,31,90,64,0,1,0,1,0,1,1,1,0,1,Financial Analyst,Doctor,Software Developer
98,28,34,90,42,71,99,62,1,1,0,0,1,0,0,0,0,0,Marketing Manager,Financial Analyst,Graphic Designer
25,95,33,31,56,29,23,36,1,1,0,1,0,1,0,0,0,1,Doctor,Lawyer,Digital Marketer
30,27,33,82,91,37,27,65,1,1,1,0,0,1,0,1,1,0,Architect,Software Developer,Content Writer
99,27,51,50,77,69,37,47,1,0,0,1,0,0,1,0,0,1,Architect,Teacher,Lawyer
62,86,65,61,85,21,56,91,1,0,1,1,0,0,0,0,0,0,Doctor,Software Developer,Lawyer
96,73,42,28,47,37,22,37,0,1,1,1,0,1,0,1,0,1,Civil Engineer,Architect,Doctor
99,87,95,88,64,82,98,61,1,0,1,1,1,0,1,0,0,1,Content Writer,Marketing Manager,Civil Engineer
52,80,52,82,30,60,36,23,1,1,0,1,1,0,1,0,1,0,Mechanical Engineer,Teacher,Psychologist
22,22,23,59,93,47,48,81,1,1,0,1,1,1,1,1,1,1,Architect,Data Scientist,Mechanical Engineer
69,26,89,42,70,69,83,60,0,1,1,1,0,1,1,1,1,1,Architect,Marketing Manager,Psychologist
29,62,99,89,87,27,68,80,1,0,0,0,1,0,0,1,1,0,Digital Marketer,Data Scientist,Doctor
81,21,72,55,24,57,68,75,1,0,1,0,1,0,0,1,1,1,Graphic Designer,Lawyer,Architect
57,60,80,74,29,69,47,34,0,1,1,0,0,1,1,0,1,0,Content Writer,Data Scientist,Lawyer
93,87,22,87,20,70,37,69,0,0,0,0,0,1,0,1,0,1,Doctor,Architect,Teacher
79,24,34,40,38,78,89,89,0,1,1,0,0,1,0,0,0,0,Civil Engineer,Software Developer,Mechanical Engineer
79,89,82,40,80,53,75,40,1,1,1,1,1,0,0,1,1,0,Civil Engineer,Digital Marketer,Doctor
97,99,41,24,78,25,99,86,1,0,0,0,1,1,0,0,1,1,Psychologist,Data Scientist,Content Writer
88,83,35,81,86,82,33,69,0,1,0,1,0,0,0,0,1,0,Software Developer,Doctor,Data Scientist
60,72,94,42,39,59,89,55,1,1,1,1,1,1,1,1,1,1,Marketing Manager,Lawyer,Software Developer
80,22,38,49,82,93,44,38,0,1,0,1,0,1,1,1,0,0,Marketing Manager,Content Writer,Data Scientist
51,76,20,52,54,51,52,31,0,1,1,0,0,0,0,0,0,0,Lawyer,Psychologist,Software Developer
37,50,89,45,62,25,72,53,0,0,0,0,1,1,0,1,1,1,Teacher,Lawyer,Content Writer
62,64,70,67,74,74,46,75,1,1,1,1,0,1,0,1,1,0,Mechanical Engineer,Content Writer,Lawyer
78,32,48,66,24,83,47,50,0,1,1,1,1,0,0,1,0,1,Civil Engineer,Mechanical Engineer,Lawyer
95,86,28,61,98,49,31,89,0,0,0,1,1,0,0,0,1,0,Content Writer,Digital Marketer,Doctor
22,54,28,69,95,49,57,30,1,0,0,0,1,1,0,1,1,0,Civil Engineer,Psychologist,Architect
21,92,23,59,82,92,67,41,1,1,0,0,0,1,1,0,0,1,Architect,Doctor,Lawyer
66,45,81,96,75,93,62,27,1,0,1,0,0,0,1,0,1,0,Data Scientist,Content Writer,Architect
46,23,34,62,22,100,90,62,1,1,1,0,0,0,0,0,1,1,Content Writer,Marketing Manager,Teacher
76,99,64,48,67,85,34,34,0,0,1,0,0,0,1,0,0,0,Teacher,Psychologist,Software Developer
99,58,83,48,63,20,57,70,1,1,1,0,0,0,1,0,0,0,Psychologist,Mechanical Engineer,UX/UI Designer
53,85,23,24,37,61,73,54,0,1,1,0,0,0,0,0,0,1,Architect,Doctor,Data Scientist
33,40,87,20,63,47,30,75,0,1,1,1,0,0,1,1,1,1,Mechanical Engineer,Digital Marketer,Content Writer
51,81,56,45,65,30,55,54,1,1,0,1,0,0,1,1,1,1,Data Scientist,Architect,Graphic Designer
64,23,66,78,33,92,78,94,1,0,0,1,1,1,0,0,0,0,Content Writer,Civil Engineer,Teacher
68,73,91,31,62,84,20,31,1,0,0,1,0,1,0,1,0,1,Mechanical Engineer,Doctor,Software Developer
49,63,72,50,68,30,93,50,1,0,0,1,1,0,1,0,1,0,Data Scientist,Civil Engineer,Lawyer
51,98,90,49,39,33,81,27,1,0,0,0,1,0,1,0,0,0,Software Developer,Graphic Designer,Doctor
49,21,26,83,66,61,39,52,1,0,1,1,0,0,0,1,0,1,Mechanical Engineer,Psychologist,Digital Marketer
30,65,35,93,76,23,55,89,1,0,1,1,0,0,0,1,1,0,Graphic Designer,Software Developer,Civil Engineer
54,62,82,86,48,49,44,43,0,1,0,0,0,1,0,0,0,1,Architect,Marketing Manager,Digital Marketer
38,49,84,97,90,88,36,89,1,1,1,1,0,1,0,1,1,0,Content Writer,Data Scientist,Mechanical Engineer
72,43,34,23,53,32,60,22,0,1,0,1,1,1,1,0,0,0,Architect,Lawyer,Teacher
41,82,58,61,32,58,31,39,0,0,1,0,0,1,1,1,1,1,Psychologist,Civil Engineer,Architect
44,20,31,23,60,71,24,74,1,0,0,0,1,0,1,1,1,0,Civil Engineer,Doctor,UX/UI Designer
24,33,23,26,64,60,58,59,0,0,1,1,1,1,1,0,1,1,Financial Analyst,Mechanical Engineer,Architect
36,64,31,94,36,30,90,45,1,1,0,0,0,1,1,1,0,0,Data Scientist,Content Writer,Digital Marketer
83,71,88,33,76,50,46,53,0,1,0,1,0,0,1,0,1,0,Psychologist,Marketing Manager,Mechanical Engineer
21,92,73,85,97,96,84,21,0,1,0,1,0,1,0,0,1,0,Content Writer,Teacher,Graphic Designer
41,81,75,33,38,94,91,70,0,0,0,1,1,1,1,1,1,1,Architect,Civil Engineer,Graphic Designer
74,83,100,98,82,63,73,33,1,1,0,0,1,1,1,1,0,0,Lawyer,Architect,UX/UI Designer
47,99,74,27,59,58,28,74,0,1,1,0,0,1,0,1,1,1,Graphic Designer,UX/UI Designer,Content Writer
37,50,37,99,40,77,48,47,0,1,0,1,1,1,0,0,0,1,Architect,Lawyer,Financial Analyst
65,24,46,38,25,65,87,94,1,0,1,1,1,0,1,1,0,0,Graphic Designer,Data Scientist,Mechanical Engineer
60,88,29,69,92,96,43,35,1,0,1,0,0,0,0,1,1,1,Financial Analyst,Civil Engineer,Architect
90,69,48,29,56,70,93,41,0,1,1,1,1,0,1,1,1,1,Doctor,Content Writer,Marketing Manager
57,44,52,57,62,97,63,81,1,1,1,1,0,1,1,0,0,0,Content Writer,Civil Engineer,Mechanical Engineer
75,87,84,56,96,77,93,97,0,0,1,1,1,0,1,0,1,0,Digital Marketer,Architect,Financial Analyst
29,93,52,42,62,86,68,51,0,0,0,1,1,1,1,1,1,1,Civil Engineer,Financial Analyst,Mechanical Engineer
97,46,85,26,47,69,45,29,1,0,1,1,0,0,0,0,1,1,Digital Marketer,Financial Analyst,Graphic Designer
43,76,55,91,42,88,72,40,1,0,1,1,0,0,0,1,0,1,UX/UI Designer,Mechanical Engineer,Graphic Designer
78,87,78,89,48,21,73,64,1,1,0,0,0,1,1,1,0,1,Financial Analyst,Psychologist,Lawyer
40,30,63,60,81,41,73,37,1,0,0,0,0,0,1,1,1,1,Mechanical Engineer,Data Scientist,Doctor
52,50,80,40,98,71,74,64,0,0,1,1,0,0,1,0,1,1,Doctor,Lawyer,Psychologist
69,32,66,81,34,65,53,88,0,1,0,0,1,0,1,1,0,1,Civil Engineer,Graphic Designer,Mechanical Engineer
29,54,85,45,90,24,84,85,1,0,0,0,0,1,1,0,1,0,Financial Analyst,Data Scientist,Marketing Manager
34,65,44,38,38,22,67,93,0,0,1,1,1,0,1,0,0,1,Software Developer,Financial Analyst,Lawyer
81,77,54,92,64,34,33,32,0,0,0,0,1,0,0,1,0,0,Civil Engineer,Content Writer,Lawyer
74,74,40,96,97,69,87,91,0,1,1,1,1,0,0,0,0,1,Financial Analyst,Civil Engineer,Content Writer
46,66,78,73,96,46,61,35,0,1,0,0,1,0,0,0,1,0,Digital Marketer,Content Writer,Data Scientist
59,23,42,34,91,56,53,84,1,0,0,1,1,0,0,0,0,1,Graphic Designer,Financial Analyst,Mechanical Engineer
35,27,95,49,68,83,45,63,0,0,1,1,1,0,0,1,1,0,Marketing Manager,Financial Analyst,Software Developer
92,62,21,29,37,25,92,53,1,1,0,1,0,0,1,0,1,0,Doctor,Lawyer,Teacher
81,74,67,61,87,64,97,36,0,1,0,0,1,0,1,0,1,1,UX/UI Designer,Doctor,Digital Marketer
36,58,98,21,43,75,78,26,1,0,0,0,0,1,1,0,0,1,Mechanical Engineer,Civil Engineer,Content Writer
35,100,48,71,79,27,62,41,1,0,1,1,0,0,1,0,0,1,Teacher,Architect,Digital Marketer
80,73,63,32,48,70,87,26,0,0,0,1,1,1,0,1,0,1,Psychologist,Marketing Manager,Financial Analyst
100,62,38,77,90,74,76,75,1,1,0,1,1,0,1,0,1,0,Mechanical Engineer,UX/UI Designer,Teacher
31,64,35,94,84,92,39,69,0,1,1,1,0,1,1,0,1,1,Mechanical Engineer,Lawyer,UX/UI Designer
92,46,81,61,56,84,28,26,0,0,1,1,0,1,0,0,1,1,Content Writer,Architect,Financial Analyst
36,68,38,30,46,50,63,90,0,1,0,1,1,1,1,0,1,1,Financial Analyst,Digital Marketer,Psychologist
78,48,73,81,74,78,80,64,0,1,0,1,1,1,0,1,1,1,Marketing Manager,Mechanical Engineer,Architect
23,24,39,55,36,63,99,48,1,1,1,0,0,0,0,1,0,1,Digital Marketer,Psychologist,Civil Engineer
37,71,65,72,95,30,81,88,0,0,0,0,0,0,1,1,1,0,UX/UI Designer,Lawyer,Architect
76,92,94,53,73,57,46,46,0,0,1,0,1,1,1,0,1,1,Teacher,Financial Analyst,Graphic Designer
94,23,81,36,79,70,20,32,0,1,0,0,0,0,1,0,0,1,Architect,Lawyer,Doctor
96,77,84,62,49,96,29,91,1,0,1,1,0,0,0,0,0,0,Data Scientist,Architect,Mechanical Engineer
74,73,71,27,45,61,60,34,1,1,0,0,0,0,1,0,1,1,Financial Analyst,Architect,Content Writer
37,73,57,95,77,84,34,57,0,1,0,1,0,0,0,0,0,1,Doctor,Marketing Manager,Lawyer
98,29,20,52,71,23,59,53,1,0,1,0,1,0,0,0,1,0,Content Writer,Marketing Manager,Data Scientist
60,44,75,36,38,88,99,30,1,0,0,1,1,0,0,1,1,1,Doctor,Teacher,Data Scientist
30,49,97,28,28,49,23,62,0,0,0,1,0,1,0,1,0,1,Content Writer,Doctor,Financial Analyst
63,97,70,57,56,68,32,68,1,0,0,0,0,1,0,1,0,0,Psychologist,Teacher,Digital Marketer
85,92,96,41,86,49,75,75,0,0,0,1,0,0,0,1,1,1,Psychologist,Mechanical Engineer,Software Developer
56,81,62,93,50,75,24,50,1,0,1,1,1,0,1,0,0,0,Psychologist,Teacher,Doctor
75,86,74,63,58,48,28,85,1,0,1,1,0,1,0,1,1,0,Doctor,Marketing Manager,Data Scientist
97,27,95,29,47,78,36,30,1,0,0,0,1,1,0,1,1,1,Doctor,Teacher,Architect
78,60,30,43,70,80,47,73,1,1,0,1,0,1,1,0,0,1,Architect,Teacher,Lawyer
40,43,58,93,81,64,21,30,0,0,1,0,1,0,1,1,1,1,Doctor,Mechanical Engineer,Content Writer
90,69,60,50,58,56,30,36,1,0,0,1,1,0,0,1,1,1,Data Scientist,Lawyer,Teacher
90,44,20,54,44,59,41,99,1,0,0,1,0,0,0,1,0,1,Architect,Marketing Manager,Content Writer
86,61,87,40,75,26,64,93,1,0,0,1,1,0,1,1,1,1,Architect,Civil Engineer,Mechanical Engineer
87,71,70,35,52,21,68,53,1,0,0,0,0,1,0,1,1,0,Marketing Manager,Civil Engineer,Lawyer
53,78,99,27,96,58,32,79,0,1,0,1,0,1,0,1,1,1,Psychologist,Lawyer,Marketing Manager
62,58,85,44,90,59,98,41,0,0,0,0,1,1,1,0,1,0,Data Scientist,Financial Analyst,Civil Engineer
65,44,53,47,72,57,28,67,0,1,1,1,0,0,1,0,0,0,Software Developer,Teacher,Doctor
48,99,36,66,71,25,62,43,1,1,0,1,0,1,0,1,1,0,Software Developer,Graphic Designer,Doctor
95,73,57,51,77,60,41,96,1,1,1,0,1,0,1,1,0,1,Mechanical Engineer,Lawyer,Marketing Manager
79,40,92,57,73,33,46,39,1,0,1,1,0,0,1,0,0,1,Marketing Manager,Financial Analyst,Doctor
37,53,75,79,42,35,94,22,1,0,0,1,1,1,1,0,0,1,Digital Marketer,Civil Engineer,Mechanical Engineer
55,80,87,36,42,87,71,66,0,1,0,1,1,1,1,0,1,0,UX/UI Designer,Content Writer,Civil Engineer
96,66,45,43,44,89,97,39,1,1,0,0,1,0,1,0,1,0,Doctor,Financial Analyst,Content Writer
46,33,26,31,33,69,48,89,0,0,1,1,0,1,0,0,1,1,Data Scientist,UX/UI Designer,Lawyer
42,79,62,97,44,72,49,51,1,1,0,1,1,1,0,1,1,1,Marketing Manager,Architect,Graphic Designer
58,40,60,36,66,100,27,76,0,1,1,0,1,1,0,0,1,0,Graphic Designer,Financial Analyst,Psychologist
41,57,58,61,61,42,78,58,0,0,0,1,0,1,0,1,1,0,Marketing Manager,Psychologist,Doctor
93,30,86,90,69,20,68,66,0,0,1,0,1,0,1,0,0,1,Data Scientist,Financial Analyst,UX/UI Designer
64,87,41,72,78,58,42,67,0,0,0,1,1,1,0,0,0,1,Financial Analyst,Civil Engineer,Lawyer
53,43,61,52,87,85,87,22,1,1,1,1,0,1,0,1,0,1,Software Developer,Financial Analyst,Digital Marketer
42,75,88,65,26,65,28,53,1,0,1,1,1,0,0,1,0,0,Software Developer,Architect,Graphic Designer
35,76,97,50,90,36,82,40,0,1,1,0,1,0,1,1,0,1,Data Scientist,Graphic Designer,Lawyer
55,74,27,95,84,26,72,20,1,1,0,1,1,0,1,1,0,0,Psychologist,Software Developer,Lawyer
71,29,46,54,28,23,50,62,1,1,1,0,1,0,1,1,1,0,Civil Engineer,Graphic Designer,Marketing Manager
53,21,28,77,62,51,95,84,0,1,1,0,0,1,1,0,1,1,Software Developer,Teacher,Civil Engineer
20,59,38,29,37,98,74,92,1,0,1,0,1,0,0,1,0,1,Architect,Doctor,Software Developer
22,86,76,39,49,99,81,95,1,1,0,1,1,1,1,0,1,0,Civil Engineer,Financial Analyst,Software Developer
44,20,60,22,29,24,90,39,1,1,1,1,0,1,0,0,0,0,Doctor,Civil Engineer,Financial Analyst
68,51,69,29,62,57,29,71,1,0,1,1,0,0,0,1,0,1,Data Scientist,UX/UI Designer,Architect
76,54,44,70,46,57,26,32,0,1,0,0,0,0,0,1,1,0,Psychologist,Architect,Mechanical Engineer
76,70,42,86,73,65,61,33,0,0,1,0,0,1,0,0,0,1,Lawyer,UX/UI Designer,Graphic Designer
100,66,45,95,80,49,72,94,1,0,1,0,1,1,0,0,0,1,Doctor,Content Writer,UX/UI Designer
80,65,53,52,71,92,54,51,0,0,1,0,1,0,0,1,0,1,Digital Marketer,Mechanical Engineer,Doctor
48,27,61,23,59,92,92,65,1,0,1,0,1,1,0,0,1,1,Civil Engineer,Lawyer,Data Scientist
38,47,33,63,87,93,59,48,1,1,1,1,0,1,1,1,0,1,Civil Engineer,Architect,Mechanical Engineer
100,26,45,81,62,42,41,100,0,0,1,1,1,1,1,1,0,1,Software Developer,Doctor,Teacher
72,28,69,68,31,78,65,79,0,0,0,0,1,0,1,1,1,0,Psychologist,Data Scientist,Graphic Designer
61,33,69,86,29,97,20,54,0,1,0,1,1,1,0,1,1,0,Lawyer,Mechanical Engineer,Financial Analyst
42,38,82,98,90,83,60,55,1,0,1,1,0,0,1,1,1,0,Doctor,Architect,Teacher
93,50,80,45,56,30,95,70,0,0,0,0,0,1,0,0,1,1,Graphic Designer,Architect,Civil Engineer
29,28,27,84,61,68,97,97,0,0,1,0,0,1,1,0,1,0,Doctor,Software Developer,Lawyer
75,61,54,20,71,57,32,62,1,0,1,1,1,0,1,1,1,1,Architect,Financial Analyst,Lawyer
83,44,91,57,42,46,74,100,0,0,0,1,1,1,0,0,0,0,Graphic Designer,Digital Marketer,Doctor
70,90,69,76,35,97,100,34,1,1,0,0,1,0,1,1,1,1,Software Developer,Civil Engineer,Mechanical Engineer
95,87,70,88,27,73,51,68,1,0,1,0,1,1,1,0,0,1,Graphic Designer,Data Scientist,Software Developer
94,90,94,69,43,30,21,22,0,0,1,0,1,0,0,0,0,0,Financial Analyst,Data Scientist,Digital Marketer
89,68,83,41,95,60,75,45,0,1,1,0,0,1,1,1,0,0,Marketing Manager,Content Writer,Digital Marketer
62,35,78,46,73,74,27,39,0,0,1,1,0,0,0,0,0,1,Lawyer,Content Writer,Teacher
27,63,67,27,77,95,48,38,0,0,0,1,1,0,1,1,1,0,Content Writer,Psychologist,Financial Analyst
78,68,61,65,57,82,54,84,0,1,1,1,1,0,1,1,1,0,UX/UI Designer,Doctor,Content Writer
29,50,23,60,76,77,35,92,1,1,1,1,0,1,1,1,1,0,UX/UI Designer,Graphic Designer,Content Writer
56,67,76,69,47,85,49,56,1,0,0,0,1,0,1,0,0,0,Content Writer,Lawyer,Civil Engineer
36,48,26,86,33,69,22,64,1,1,1,0,1,0,0,0,1,1,Software Developer,Data Scientist,Content Writer
67,59,50,67,97,40,42,89,1,1,1,1,0,0,0,1,0,0,Graphic Designer,Teacher,Architect
41,21,94,76,36,50,69,74,0,1,0,1,0,1,1,1,1,1,Doctor,Financial Analyst,Marketing Manager
32,36,47,75,29,87,60,22,0,0,1,0,0,0,1,1,1,1,Data Scientist,Teacher,Software Developer
59,27,43,64,84,86,97,26,1,0,0,0,1,0,0,0,1,1,Teacher,Mechanical Engineer,Graphic Designer
50,31,99,68,100,60,53,80,1,1,1,0,1,0,1,0,0,0,Mechanical Engineer,Architect,Lawyer
54,50,26,25,30,32,24,97,1,0,0,1,1,0,1,0,1,0,Digital Marketer,Mechanical Engineer,Marketing Manager
85,30,43,34,26,48,46,40,1,0,1,0,0,1,1,1,1,0,Civil Engineer,Data Scientist,Graphic Designer
90,56,53,22,53,88,93,21,0,1,1,0,0,1,1,1,0,0,Content Writer,Doctor,Marketing Manager
25,91,42,85,25,61,62,27,1,0,1,1,1,0,1,0,0,0,Data Scientist,Lawyer,Financial Analyst
28,55,97,79,97,98,35,81,0,0,1,0,0,1,1,1,0,1,Architect,Teacher,Digital Marketer
22,32,65,60,87,32,35,70,1,0,1,1,0,0,1,1,0,1,Software Developer,Financial Analyst,Graphic Designer
25,90,47,81,43,62,46,30,1,1,0,1,0,0,1,0,1,1,Mechanical Engineer,Teacher,Doctor
99,96,100,30,63,82,55,25,1,0,1,1,1,1,0,1,0,0,Data Scientist,Software Developer,Mechanical Engineer
68,51,68,83,20,27,80,63,1,1,1,1,0,0,1,1,0,0,Data Scientist,Digital Marketer,Content Writer
52,75,59,91,58,84,26,67,1,0,1,0,0,0,0,1,1,0,Digital Marketer,Civil Engineer,Financial Analyst
49,60,55,65,60,61,96,78,0,1,1,0,0,0,1,1,1,0,Doctor,Financial Analyst,Mechanical Engineer
72,88,94,79,32,39,53,83,1,1,1,0,1,1,1,0,1,0,Graphic Designer,Content Writer,Teacher
69,99,79,23,41,69,80,53,1,0,0,1,1,0,1,0,0,1,Psychologist,Content Writer,Mechanical Engineer
86,96,62,62,96,88,21,55,0,0,0,0,0,1,0,1,0,0,Digital Marketer,Doctor,Data Scientist
84,47,61,65,66,73,83,20,1,1,0,0,1,0,1,0,0,1,Marketing Manager,Psychologist,Digital Marketer
73,91,64,86,82,36,62,67,1,1,1,0,1,0,0,0,1,0,Marketing Manager,Mechanical Engineer,Doctor
94,36,66,97,55,87,84,66,1,1,1,1,1,0,0,0,0,1,Doctor,Financial Analyst,Digital Marketer
59,59,58,81,33,65,79,88,1,1,1,1,1,0,0,0,0,0,Teacher,Digital Marketer,Data Scientist
65,51,43,44,83,53,31,31,0,1,1,1,1,1,1,0,1,1,UX/UI Designer,Data Scientist,Mechanical Engineer
94,80,57,31,44,53,61,27,0,0,0,0,1,0,1,1,0,1,Financial Analyst,Psychologist,UX/UI Designer
85,61,58,88,61,65,82,32,0,1,0,1,0,0,0,0,1,0,Mechanical Engineer,Lawyer,Civil Engineer
34,91,45,48,78,98,47,23,1,0,1,1,1,0,0,1,1,0,Doctor,Mechanical Engineer,Financial Analyst
85,24,64,96,46,40,100,61,0,0,0,0,0,0,0,1,0,1,Teacher,Psychologist,Doctor
